altitude,cadence,calories,enhanced_altitude,power,timestamp,ascent,battery_soc,descent,distance,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
0.8000000000000114,80,31,0.8000000000000114,218,2023-04-26 22:45:21,12.0,,15.0,1343.07,6.837,3.0,0.0,21.0,55.0,78.0,50.5194763,-84.8097387,23.0,87.0,6.837,12.0,2023,4,26,22,0.89,27.0
0.8000000000000114,79,31,0.8000000000000114,207,2023-04-26 22:45:22,12.0,,15.0,1349.63,6.625,3.0,0.0,20.0,59.0,82.0,50.519408,-84.8097088,20.5,81.0,6.625,12.0,2023,4,26,22,0.89,27.0
0.8000000000000114,80,31,0.8000000000000114,210,2023-04-26 22:45:23,12.0,,15.0,1356.18,6.505,3.0,0.0,23.5,54.0,85.5,50.51934,-84.8096745,20.5,84.5,6.505,12.0,2023,4,26,22,0.89,27.0
0.8000000000000114,81,32,0.8000000000000114,231,2023-04-26 22:45:24,12.0,,15.0,1362.48,6.349,3.0,0.0,27.0,54.0,89.0,50.5192775,-84.8096445,21.0,87.5,6.349,12.0,2023,4,26,22,0.89,27.0
0.8000000000000114,81,32,0.8000000000000114,238,2023-04-26 22:45:25,12.0,,15.0,1368.45,6.074,3.0,0.0,25.0,55.0,88.0,50.5192185,-84.8096108,21.0,85.0,6.074,12.0,2023,4,26,22,0.89,27.0
0.8000000000000114,83,32,0.8000000000000114,237,2023-04-26 22:45:26,12.0,,15.0,1373.85,5.703,3.0,0.0,21.0,55.0,84.0,50.5191625,-84.8095845,21.0,80.0,5.703,12.0,2023,4,26,22,0.89,27.0
0.8000000000000114,84,32,0.8000000000000114,235,2023-04-26 22:45:27,12.0,,15.0,1378.91,5.453,3.0,0.0,21.5,56.0,81.0,50.5191116,-84.8095573,21.0,80.5,5.453,12.0,2023,4,26,22,0.89,27.0
1.0,85,33,1.0,212,2023-04-26 22:45:28,12.0,,15.0,1385.56,5.936,3.0,0.0,25.5,60.0,92.5,50.519048,-84.80952,21.5,84.5,5.936,12.0,2023,4,26,22,0.89,27.0
1.0,86,33,1.0,195,2023-04-26 22:45:29,12.0,,15.0,1392.29,6.551,3.0,0.0,22.5,55.0,85.0,50.5189799,-84.8094895,23.5,91.5,6.551,12.0,2023,4,26,22,0.89,27.0
0.8000000000000114,86,33,0.8000000000000114,176,2023-04-26 22:45:30,12.0,,15.0,1398.77,6.532,3.0,0.0,20.5,55.0,74.5,50.5189157,-84.8094509,22.0,85.5,6.532,12.0,2023,4,26,22,0.89,27.0
0.8000000000000114,85,33,0.8000000000000114,159,2023-04-26 22:45:31,12.0,,15.0,1405.63,6.771,3.0,0.0,19.5,56.0,67.0,50.518847,-84.8094078,19.0,72.0,6.771,12.0,2023,4,26,22,0.89,27.0
0.8000000000000114,84,33,0.8000000000000114,145,2023-04-26 22:45:32,12.0,,15.0,1412.84,7.114,3.0,0.0,19.5,58.0,64.5,50.5187759,-84.8093714,17.5,67.0,7.114,12.0,2023,4,26,22,0.89,27.0
1.0,83,33,1.0,140,2023-04-26 22:45:33,12.0,,15.0,1420.61,7.608,3.0,0.0,19.5,59.0,69.5,50.5186986,-84.8093376,17.0,64.5,7.608,11.0,2023,4,26,22,0.89,27.0
1.0,83,33,1.0,136,2023-04-26 22:45:34,12.0,,15.0,1428.02,7.474,3.0,0.0,19.0,63.0,75.0,50.5186217,-84.8093105,16.5,62.0,7.474,11.0,2023,4,26,22,0.89,27.0
1.0,76,34,1.0,131,2023-04-26 22:45:35,12.0,,15.0,1435.07,7.169,3.0,0.0,19.5,70.0,79.0,50.5185461,-84.8092834,17.5,64.5,7.169,11.0,2023,4,26,22,0.89,27.0
1.0,54,34,1.0,105,2023-04-26 22:45:36,12.0,,15.0,1442.09,7.056,3.0,0.0,20.5,77.0,82.0,50.5184744,-84.8092586,20.5,70.5,7.056,11.0,2023,4,26,22,0.89,27.0
1.0,31,34,1.0,80,2023-04-26 22:45:37,12.0,,15.0,1448.58,6.594,3.0,0.0,21.5,84.0,85.0,50.5184083,-84.8092376,23.0,76.5,6.594,11.0,2023,4,26,22,0.89,27.0
1.0,9,34,1.0,54,2023-04-26 22:45:38,12.0,,15.0,1454.17,5.822,3.0,0.0,22.5,92.0,88.0,50.5183503,-84.8092102,25.5,82.5,5.822,11.0,2023,4,26,22,0.89,27.0
1.0,9,34,1.0,16,2023-04-26 22:45:39,12.0,,15.0,1459.95,5.794,3.0,0.0,23.5,99.0,91.5,50.518294,-84.8091772,28.5,89.0,5.794,11.0,2023,4,26,22,0.89,27.0
1.0,34,34,1.0,83,2023-04-26 22:45:40,12.0,,15.0,1466.49,6.394,3.0,0.0,24.5,67.0,94.5,50.5182344,-84.8091272,31.0,95.0,6.394,11.0,2023,4,26,22,0.89,27.0
1.0,79,34,1.0,246,2023-04-26 22:45:41,12.0,,15.0,1474.5,7.597,3.0,0.0,25.0,50.0,95.0,50.5181624,-84.8090631,33.0,99.0,7.597,11.0,2023,4,26,22,0.89,27.0
1.0,96,35,1.0,413,2023-04-26 22:45:42,12.0,,15.0,1484.34,9.276,3.0,0.0,24.0,47.0,91.0,50.5180684,-84.8089992,32.5,99.5,9.276,11.0,2023,4,26,22,0.89,27.0
1.0,94,35,1.0,579,2023-04-26 22:45:43,12.0,,15.0,1494.33,9.864,3.0,0.0,23.5,44.0,87.0,50.5179703,-84.8089412,32.5,99.5,9.864,11.0,2023,4,26,22,0.89,27.0
0.8000000000000114,80,36,0.8000000000000114,413,2023-04-26 22:45:44,12.0,,15.0,1503.5,9.407,3.0,0.0,23.0,35.0,83.0,50.5178769,-84.8088936,32.0,100.0,9.407,11.0,2023,4,26,22,0.89,27.0
0.6000000000000227,58,36,0.6000000000000227,294,2023-04-26 22:45:45,12.0,,15.0,1512.19,8.847,3.0,0.0,22.5,33.0,81.0,50.5177933,-84.8088338,30.5,96.5,8.847,11.0,2023,4,26,22,0.89,27.0
0.6000000000000227,36,36,0.6000000000000227,174,2023-04-26 22:45:46,12.0,,15.0,1520.32,8.236,3.0,0.0,23.0,33.0,82.0,50.51773,-84.8087545,27.0,87.0,8.236,11.0,2023,4,26,22,0.89,27.0
0.6000000000000227,62,36,0.6000000000000227,131,2023-04-26 22:45:47,12.0,,15.0,1528.73,8.377,3.0,0.0,23.5,34.0,83.5,50.5176736,-84.8086635,23.5,77.0,8.377,11.0,2023,4,26,22,0.89,27.0
0.6000000000000227,76,36,0.6000000000000227,122,2023-04-26 22:45:48,12.0,,15.0,1536.83,8.161,3.0,0.0,24.5,60.0,84.5,50.5176209,-84.8085726,19.5,67.5,8.161,11.0,2023,4,26,22,0.89,27.0
0.6000000000000227,75,36,0.6000000000000227,170,2023-04-26 22:45:49,12.0,,15.0,1544.57,7.868,3.0,0.0,24.0,61.0,83.5,50.5175635,-84.8084875,19.5,68.5,7.868,11.0,2023,4,26,22,0.89,27.0
0.6000000000000227,74,36,0.6000000000000227,174,2023-04-26 22:45:50,12.0,,15.0,1551.84,7.404,3.0,0.0,22.5,57.0,81.0,50.5175077,-84.8084148,22.0,77.0,7.404,11.0,2023,4,26,22,0.89,27.0
0.6000000000000227,79,37,0.6000000000000227,160,2023-04-26 22:45:51,12.0,,15.0,1558.96,7.183,3.0,0.0,21.5,54.0,78.5,50.5174506,-84.808344,24.0,84.5,7.183,11.0,2023,4,26,22,0.89,27.0
0.8000000000000114,67,37,0.8000000000000114,129,2023-04-26 22:45:52,12.0,,15.0,1565.84,6.942,3.0,0.0,20.0,51.0,72.5,50.5174007,-84.8082778,22.5,80.5,6.942,11.0,2023,4,26,22,0.89,27.0
0.8000000000000114,46,37,0.8000000000000114,90,2023-04-26 22:45:53,12.0,,15.0,1572.27,6.579,3.0,0.0,18.5,57.0,66.5,50.5173522,-84.808208,21.0,76.0,6.579,11.0,2023,4,26,22,0.89,27.0
1.0,24,37,1.0,51,2023-04-26 22:45:54,12.0,,15.0,1578.16,6.068,3.0,0.0,18.5,64.0,65.5,50.5173105,-84.808144,18.5,75.0,6.068,11.0,2023,4,26,22,0.89,27.0
1.1999999999999886,3,37,1.1999999999999886,0,2023-04-26 22:45:55,12.0,,15.0,1583.16,5.258,3.0,0.0,19.5,71.0,67.5,50.5172774,-84.8080831,15.0,76.0,5.258,11.0,2023,4,26,22,0.89,27.0
1.3999999999999773,0,37,1.3999999999999773,0,2023-04-26 22:45:56,12.0,,15.0,1588.0,4.951,3.0,0.0,20.5,77.0,70.0,50.5172413,-84.8080314,12.0,77.0,4.951,11.0,2023,4,26,22,0.89,27.0
1.3999999999999773,6,37,1.3999999999999773,7,2023-04-26 22:45:57,12.0,,15.0,1593.02,4.988,3.0,0.0,21.5,84.0,72.5,50.5172018,-84.8079854,8.5,78.0,4.988,11.0,2023,4,26,22,0.89,27.0
1.3999999999999773,18,37,1.3999999999999773,30,2023-04-26 22:45:58,12.0,,15.0,1598.2,5.145,3.0,0.0,23.0,91.0,74.5,50.5171549,-84.8079425,5.5,78.5,5.145,11.0,2023,4,26,22,0.89,27.0
1.6000000000000227,26,37,1.6000000000000227,60,2023-04-26 22:45:59,12.0,,15.0,1603.64,5.378,3.0,0.0,24.0,97.0,77.0,50.5171028,-84.8079115,2.0,79.5,5.378,11.0,2023,4,26,22,0.89,27.0
1.6000000000000227,52,37,1.6000000000000227,86,2023-04-26 22:46:00,12.0,,15.0,1609.23,5.525,2.0,0.0,24.5,90.0,79.0,50.5170449,-84.8079036,3.0,80.5,5.525,11.0,2023,4,26,22,0.89,27.0
1.6000000000000227,58,37,1.6000000000000227,105,2023-04-26 22:46:01,12.0,,15.0,1614.39,5.256,2.0,0.0,25.0,73.0,80.0,50.5169928,-84.8079296,12.0,81.5,5.256,11.0,2023,4,26,22,0.89,27.0
1.6000000000000227,68,37,1.6000000000000227,136,2023-04-26 22:46:02,12.0,,15.0,1619.6,5.22,2.0,0.0,25.0,58.0,81.5,50.5169446,-84.8079726,21.0,82.5,5.22,11.0,2023,4,26,22,0.89,27.0
1.6000000000000227,69,37,1.6000000000000227,146,2023-04-26 22:46:03,12.0,,15.0,1625.19,5.501,2.0,0.0,24.0,54.0,79.0,50.5168925,-84.8080116,22.5,82.0,5.501,11.0,2023,4,26,22,0.89,27.0
1.6000000000000227,70,37,1.6000000000000227,155,2023-04-26 22:46:04,12.0,,15.0,1630.52,5.371,2.0,0.0,23.0,54.0,76.5,50.5168474,-84.8080593,23.0,81.5,5.371,11.0,2023,4,26,22,0.89,27.0
1.6000000000000227,76,38,1.6000000000000227,155,2023-04-26 22:46:05,12.0,,15.0,1636.12,5.559,2.0,0.0,22.0,56.0,74.0,50.5168016,-84.8081116,23.0,80.5,5.559,11.0,2023,4,26,22,0.89,27.0
1.8000000000000114,78,38,1.8000000000000114,150,2023-04-26 22:46:06,12.0,,15.0,1641.96,5.775,2.0,0.0,21.5,58.0,74.0,50.5167522,-84.8081597,22.0,78.0,5.775,11.0,2023,4,26,22,0.89,27.0
1.8000000000000114,80,38,1.8000000000000114,150,2023-04-26 22:46:07,12.0,,15.0,1648.16,6.149,2.0,0.0,21.0,59.0,74.0,50.5166951,-84.8082111,21.0,75.0,6.149,11.0,2023,4,26,22,0.89,27.0
2.0,82,38,2.0,146,2023-04-26 22:46:08,12.0,,15.0,1654.42,6.148,2.0,0.0,19.5,60.0,71.5,50.5166396,-84.80826,19.5,71.0,6.148,11.0,2023,4,26,22,0.89,27.0
2.0,78,38,2.0,135,2023-04-26 22:46:09,12.0,,15.0,1660.75,6.3,2.0,0.0,17.0,64.0,64.0,50.5165868,-84.8083165,18.0,66.0,6.3,11.0,2023,4,26,22,0.89,27.0
2.0,77,38,2.0,121,2023-04-26 22:46:10,12.0,,15.0,1667.26,6.436,2.0,0.0,17.5,71.0,66.0,50.5165362,-84.8083809,17.5,63.0,6.436,11.0,2023,4,26,22,0.89,27.0
2.0,76,38,2.0,112,2023-04-26 22:46:11,12.0,,15.0,1673.84,6.546,2.0,0.0,18.0,69.0,68.0,50.5164844,-84.8084451,16.5,60.0,6.546,11.0,2023,4,26,22,0.89,27.0
2.0,76,38,2.0,120,2023-04-26 22:46:12,12.0,,15.0,1680.47,6.598,2.0,0.0,18.0,64.0,69.0,50.5164312,-84.8085114,16.5,59.5,6.598,11.0,2023,4,26,22,0.89,27.0
2.0,77,39,2.0,123,2023-04-26 22:46:13,12.0,,15.0,1687.14,6.65,2.0,0.0,18.5,58.0,69.5,50.5163798,-84.8085815,17.0,60.5,6.65,11.0,2023,4,26,22,0.89,27.0
2.0,78,39,2.0,123,2023-04-26 22:46:14,12.0,,15.0,1693.83,6.721,2.0,0.0,19.0,54.0,70.5,50.5163245,-84.808642,17.0,61.0,6.721,11.0,2023,4,26,22,0.89,27.0
2.0,80,39,2.0,137,2023-04-26 22:46:15,12.0,,15.0,1700.41,6.698,2.0,0.0,19.5,55.0,71.0,50.5162678,-84.8086978,17.5,62.0,6.698,11.0,2023,4,26,22,0.89,27.0
1.8000000000000114,80,39,1.8000000000000114,144,2023-04-26 22:46:16,12.0,,15.0,1707.26,6.743,2.0,0.0,19.0,56.0,68.0,50.5162111,-84.80876,19.5,69.0,6.743,11.0,2023,4,26,22,0.89,27.0
1.8000000000000114,80,39,1.8000000000000114,136,2023-04-26 22:46:17,12.0,,15.0,1713.93,6.668,2.0,0.0,19.5,60.0,68.5,50.5161525,-84.8088165,19.0,72.0,6.668,11.0,2023,4,26,22,0.89,27.0
1.6000000000000227,80,39,1.6000000000000227,121,2023-04-26 22:46:18,12.0,,15.0,1720.95,6.88,2.0,0.0,19.5,64.0,68.5,50.516093,-84.8088821,17.5,66.5,6.88,11.0,2023,4,26,22,0.89,27.0
1.6000000000000227,80,39,1.6000000000000227,105,2023-04-26 22:46:19,12.0,,15.0,1727.8,6.801,2.0,0.0,17.5,64.0,63.5,50.5160358,-84.808943,16.0,54.5,6.801,11.0,2023,4,26,22,0.89,27.0
1.6000000000000227,80,39,1.6000000000000227,108,2023-04-26 22:46:20,12.0,,15.0,1734.76,6.81,2.0,0.0,17.0,59.0,60.0,50.5159752,-84.8089998,16.0,54.5,6.81,11.0,2023,4,26,22,0.89,27.0
1.6000000000000227,80,40,1.6000000000000227,127,2023-04-26 22:46:21,12.0,,15.0,1741.63,6.82,2.0,0.0,19.5,60.0,68.5,50.5159209,-84.8090657,17.0,59.5,6.82,11.0,2023,4,26,22,0.89,27.0
1.6000000000000227,81,40,1.6000000000000227,147,2023-04-26 22:46:22,12.0,,15.0,1748.58,6.864,2.0,0.0,21.5,61.0,74.5,50.5158655,-84.8091354,18.0,66.0,6.864,11.0,2023,4,26,22,0.89,27.0
1.3999999999999773,82,40,1.3999999999999773,163,2023-04-26 22:46:23,12.0,,15.0,1755.86,6.948,2.0,0.0,23.0,58.0,79.0,50.5158052,-84.809203,18.5,73.5,6.948,11.0,2023,4,26,22,0.89,27.0
1.3999999999999773,82,40,1.3999999999999773,171,2023-04-26 22:46:24,12.0,,15.0,1762.99,6.97,2.0,0.0,24.5,57.0,82.5,50.5157477,-84.8092727,19.0,79.5,6.97,11.0,2023,4,26,22,0.89,27.0
1.3999999999999773,83,40,1.3999999999999773,170,2023-04-26 22:46:25,12.0,,15.0,1770.26,7.038,2.0,0.0,24.0,62.0,82.5,50.5156911,-84.8093399,18.5,74.0,7.038,11.0,2023,4,26,22,0.89,27.0
1.3999999999999773,84,40,1.3999999999999773,161,2023-04-26 22:46:26,12.0,,15.0,1777.58,7.18,2.0,0.0,22.0,60.0,77.0,50.5156323,-84.8094123,18.5,73.5,7.18,10.0,2023,4,26,22,0.89,27.0
1.3999999999999773,83,41,1.3999999999999773,156,2023-04-26 22:46:27,12.0,,15.0,1784.92,7.293,2.0,0.0,20.0,60.0,75.5,50.5155735,-84.8094846,19.0,72.5,7.293,10.0,2023,4,26,22,0.89,27.0
1.3999999999999773,81,41,1.3999999999999773,155,2023-04-26 22:46:28,12.0,,15.0,1792.47,7.356,2.0,0.0,18.5,63.0,74.5,50.5155139,-84.8095607,19.5,72.5,7.356,10.0,2023,4,26,22,0.89,27.0
1.3999999999999773,75,41,1.3999999999999773,155,2023-04-26 22:46:29,12.0,,15.0,1799.96,7.321,2.0,0.0,17.5,68.0,70.0,50.5154567,-84.8096391,20.0,74.5,7.321,10.0,2023,4,26,22,0.89,27.0
1.3999999999999773,58,41,1.3999999999999773,142,2023-04-26 22:46:30,12.0,,15.0,1807.15,7.211,2.0,0.0,17.0,,65.5,50.5154027,-84.8097111,20.0,76.5,7.211,10.0,2023,4,26,22,0.89,27.0
1.3999999999999773,39,41,1.3999999999999773,127,2023-04-26 22:46:31,12.0,,15.0,1814.47,7.058,2.0,0.0,16.0,,61.0,50.515347,-84.8097853,20.5,78.5,7.058,10.0,2023,4,26,22,0.89,27.0
1.6000000000000227,21,41,1.6000000000000227,112,2023-04-26 22:46:32,12.0,,15.0,1821.4,6.868,2.0,0.0,,,,50.5152952,-84.8098579,,,6.868,10.0,2023,4,26,22,0.89,27.0
1.6000000000000227,2,41,1.6000000000000227,0,2023-04-26 22:46:33,12.0,,15.0,1828.27,6.66,2.0,0.0,,,,50.5152481,-84.8099311,,,6.66,10.0,2023,4,26,22,0.89,27.0
1.6000000000000227,0,41,1.6000000000000227,0,2023-04-26 22:46:34,12.0,,15.0,1834.86,6.479,2.0,0.0,,,,50.5152009,-84.8100035,,,6.479,10.0,2023,4,26,22,0.89,27.0
1.8000000000000114,0,41,1.8000000000000114,0,2023-04-26 22:46:35,12.0,,15.0,1841.32,6.298,2.0,0.0,,,,50.5151577,-84.8100778,,,6.298,10.0,2023,4,26,22,0.89,27.0
1.8000000000000114,0,41,1.8000000000000114,0,2023-04-26 22:46:36,12.0,,15.0,1847.62,6.23,2.0,0.0,,,,50.5151139,-84.8101473,,,6.23,10.0,2023,4,26,22,0.89,27.0
1.8000000000000114,0,41,1.8000000000000114,0,2023-04-26 22:46:37,12.0,,15.0,1853.71,6.072,2.0,0.0,,,,50.5150745,-84.8102135,,,6.072,10.0,2023,4,26,22,0.89,27.0
1.8000000000000114,0,41,1.8000000000000114,0,2023-04-26 22:46:38,12.0,,15.0,1859.65,5.774,2.0,0.0,,,,50.5150377,-84.8102842,,,5.774,10.0,2023,4,26,22,0.89,27.0
2.0,0,41,2.0,0,2023-04-26 22:46:39,12.0,,15.0,1865.08,5.154,2.0,0.0,,,,50.5150044,-84.8103472,,,5.154,10.0,2023,4,26,22,0.89,27.0
2.0,0,41,2.0,0,2023-04-26 22:46:40,12.0,,15.0,1869.64,4.373,2.0,0.0,,,,50.5149801,-84.8104072,,,4.373,10.0,2023,4,26,22,0.89,27.0
2.0,0,41,2.0,0,2023-04-26 22:46:41,12.0,,15.0,1873.19,2.829,2.0,0.0,,,,50.514963,-84.8104546,,,2.829,10.0,2023,4,26,22,0.89,27.0
2.0,0,41,2.0,0,2023-04-26 22:46:42,12.0,,15.0,1874.8,0.902,2.0,0.0,,,,50.5149531,-84.8104769,,,0.902,10.0,2023,4,26,22,0.89,27.0
2.1999999999999886,0,41,2.1999999999999886,0,2023-04-26 22:46:59,12.0,,15.0,1875.4,2.053,2.0,0.0,,,,50.5149336,-84.810561,,,2.053,10.0,2023,4,26,22,0.89,27.0
2.1999999999999886,7,41,2.1999999999999886,17,2023-04-26 22:47:00,12.0,,15.0,1877.59,2.8,2.0,0.0,,,,50.5149136,-84.8105792,,,2.8,10.0,2023,4,26,22,0.89,27.0
2.1999999999999886,22,41,2.1999999999999886,57,2023-04-26 22:47:01,12.0,,15.0,1881.07,3.452,2.0,0.0,21.5,61.0,99.0,50.514892,-84.8106147,0.0,0.0,3.452,10.0,2023,4,26,22,0.89,27.0
2.1999999999999886,32,41,2.1999999999999886,100,2023-04-26 22:47:02,12.0,,15.0,1884.99,4.089,2.0,0.0,29.0,60.0,99.5,50.5148695,-84.8106623,15.5,48.0,4.089,10.0,2023,4,26,22,0.89,27.0
2.1999999999999886,45,41,2.1999999999999886,192,2023-04-26 22:47:03,12.0,,15.0,1889.17,4.542,2.0,0.0,36.5,58.0,100.0,50.5148467,-84.8107167,31.5,96.5,4.542,10.0,2023,4,26,22,0.89,27.0
2.1999999999999886,54,42,2.1999999999999886,220,2023-04-26 22:47:04,12.0,,15.0,1894.09,4.908,2.0,0.0,30.0,57.0,98.5,50.5148183,-84.8107803,34.0,99.5,4.908,10.0,2023,4,26,22,0.89,27.0
2.1999999999999886,59,42,2.1999999999999886,229,2023-04-26 22:47:05,12.0,,15.0,1898.95,4.783,2.0,0.0,28.5,54.0,96.5,50.5147908,-84.8108379,35.5,99.0,4.783,10.0,2023,4,26,22,0.89,27.0
2.1999999999999886,62,42,2.1999999999999886,203,2023-04-26 22:47:06,12.0,,15.0,1904.11,5.393,2.0,0.0,28.5,60.0,92.0,50.514761,-84.8109016,31.5,95.5,5.393,10.0,2023,4,26,22,0.89,27.0
2.0,67,42,2.0,216,2023-04-26 22:47:07,12.0,,15.0,1909.76,5.764,2.0,0.0,27.5,63.0,88.0,50.5147248,-84.8109674,22.5,90.0,5.764,10.0,2023,4,26,22,0.89,27.0
2.0,72,43,2.0,243,2023-04-26 22:47:08,12.0,,15.0,1915.62,5.85,2.0,0.0,34.0,56.0,99.0,50.5146884,-84.8110378,22.5,99.0,5.85,10.0,2023,4,26,22,0.89,27.0
2.0,74,43,2.0,265,2023-04-26 22:47:09,12.0,,15.0,1921.5,6.024,2.0,0.0,24.5,48.0,85.0,50.5146532,-84.8111039,31.5,99.5,6.024,10.0,2023,4,26,22,0.89,27.0
1.8000000000000114,76,43,1.8000000000000114,215,2023-04-26 22:47:10,12.0,,15.0,1927.53,6.23,2.0,0.0,21.0,50.0,78.0,50.5146207,-84.8111803,32.5,98.0,6.23,10.0,2023,4,26,22,0.89,27.0
1.8000000000000114,79,43,1.8000000000000114,227,2023-04-26 22:47:11,12.0,,15.0,1934.1,6.854,2.0,0.0,20.5,54.0,74.0,50.5145869,-84.8112704,29.0,96.0,6.854,10.0,2023,4,26,22,0.89,27.0
1.8000000000000114,80,43,1.8000000000000114,230,2023-04-26 22:47:12,12.0,,15.0,1940.96,6.86,2.0,0.0,19.5,52.0,70.5,50.5145572,-84.8113594,26.0,93.5,6.86,10.0,2023,4,26,22,0.89,27.0
1.6000000000000227,81,44,1.6000000000000227,212,2023-04-26 22:47:13,12.0,,15.0,1947.74,6.843,2.0,0.0,19.0,43.0,66.5,50.5145233,-84.8114429,22.5,91.5,6.843,10.0,2023,4,26,22,0.89,27.0
